"BLP.model.name","BLP.model.id","BLP.firm.id","BLP.cdid","BLP.id","BLP.price","BLP.mpd","BLP.air","BLP.mpg","BLP.space","BLP.hpwt","BLP.trend","BLP.share","BLP.outshr","BLP.y","augZ.1","augZ.2","augZ.3","augZ.4","augZ.5","augZ.6","augZ.7","augZ.8","augZ.9","augZ.10","augZ.11","augZ.12","augZ.13","augZ.14","augZ.15","augZ.16","augZ.17","augZ.18","augZ.19","augZ.20","augZ.21","augZ.22","augZ.23","augZ.24","augZ.25","augZ.26","augZ.27","augZ.28","augZ.29","augZ.30","augZ.31","augZ.32","augZ.33","augZ.34","augZ.35","augZ.36","augZ.37","augZ.38","augZ.39","augZ.40","augZ.41","augZ.42","augZ.43","augZ.44","augZ.45","augZ.46","augZ.47","augZ.48","Z.sum.other.1","Z.sum.other.hpwt","Z.sum.other.air","Z.sum.other.mpd","Z.sum.other.space","Z.sum.rival.1","Z.sum.rival.hpwt","Z.sum.rival.air","Z.sum.rival.mpd","Z.sum.rival.space"
"BKRIVI",51,19,18,4213,6.5099245205186,2.37600422832981,1,1.9,1.342224,0.490487514863258,17,0.000126575460519229,0.891611838845201,-1.30955990274861,39,16.328250558408,15,15.1135306553911,25.584154,34.8947368421053,7.05948645542005,3.1735838851076,6.25337164605393,2.81172464326013,17.0439069736255,11.5217526961842,31.2216066481994,27.9351217378626,7.105397536057,4.7877378435518,10.503236,13.421052631579,6.1537664316577,10.7630906092738,14.6094873417335,9.66771847748414,13.5226326916657,22.8910851578947,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.328250558408,15,105.794714587738,51.168308,110,47.9514544321405,51,302.252748414376,134.344207
"BKREAT",48,19,18,4214,9.37129392034954,2.37600422832981,1,1.9,1.33444,0.492537313432836,17,4.86265215986211e-05,0.891611838845201,-2.26622946494343,39,16.3262007598384,15,15.1135306553911,25.588046,34.8947368421053,7.05747145253315,3.17209828455427,6.25337164605393,2.81172464326013,17.0491157617695,11.5269810268136,31.2216066481994,27.9351217378626,7.10334773748742,4.7877378435518,10.507128,13.421052631579,6.15307067021933,10.76363192008,14.6076533114344,9.66903953583509,13.5226326916657,22.8945674736842,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3262007598384,15,105.794714587738,51.176092,110,47.9514544321405,51,302.252748414376,134.344207
"CDCIMM",88,19,18,4215,1.82353398797422,2.50105708245243,1,2,1.1557,0.45355587808418,17,6.33846816761823e-05,0.891611838845201,-2.00117634059958,39,16.3651821951871,15,15.095665961945,25.677416,34.8947368421053,7.09435152311207,3.19828208089476,6.24092490244894,2.80521926807011,17.1603876676695,11.6310654602011,31.2216066481994,27.9351217378626,7.14232917283608,4.76987315010571,10.596498,13.421052631579,6.15819946995594,10.8301754021978,14.642531437799,9.68905120813953,13.5066484922666,22.9745301052632,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3651821951871,15,105.669661733615,51.354832,110,47.9514544321405,51,302.252748414376,134.344207
"CDSEVI",93,19,18,4216,11.5919194486674,2.12589852008457,1,1.7,1.352772,0.449405624818788,17,0.000241721426263061,0.891611838845201,-0.662612626957108,39,16.3693324484525,15,15.1492600422833,25.57888,34.8947368421053,7.09809904203802,3.20081999775752,6.27635024963237,2.82281970033268,17.0368002691735,11.5145704569833,31.2216066481994,27.9351217378626,7.14647942610147,4.82346723044397,10.497962,13.421052631579,6.18376781116315,10.7882909934,14.6462448222996,9.69009518509514,13.554601090464,22.8863663157895,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3693324484525,15,106.044820295983,51.15776,110,47.9514544321405,51,302.252748414376,134.344207
"CDDEVI",89,19,18,4217,8.02218149431404,2.12589852008457,1,1.7,1.408905,0.450974687227233,17,0.00172671550145427,0.891611838845201,1.30357776997192,39,16.367763386044,15,15.1492600422833,25.5508135,34.8947368421053,7.09668628913708,3.19986598561844,6.27635024963237,2.82281970033268,16.9980449654132,11.4744288181548,31.2216066481994,27.9351217378626,7.14491036369302,4.82346723044397,10.4698955,13.421052631579,6.18329128724143,10.7745724204948,14.6448409243552,9.68157139497886,13.554601090464,22.8612541842105,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.367763386044,15,106.044820295983,51.101627,110,47.9514544321405,51,302.252748414376,134.344207
"CDELDO",90,19,18,4219,9.27915528974937,2.12589852008457,1,1.7,1.363256,0.456016475433951,17,0.000336087471722504,0.891611838845201,-0.333027100319042,39,16.3627215978373,15,15.1492600422833,25.573638,34.8947368421053,7.09211343178958,3.19675529767662,6.27635024963237,2.82281970033268,17.0296815597855,11.5073199407145,31.2216066481994,27.9351217378626,7.13986857548631,4.82346723044397,10.49272,13.421052631579,6.18176009722896,10.7814290682316,14.6403298506966,9.68850319080338,13.554601090464,22.8816761052632,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3627215978373,15,106.044820295983,51.147276,110,47.9514544321405,51,302.252748414376,134.344207
"CDBROU",85,19,18,4220,8.39580786794041,2.12589852008457,1,1.7,1.66413,0.336862367661213,17,0.000470429817946784,0.891611838845201,0.00324822415869441,39,16.4818757056101,15,15.1492600422833,25.423201,34.8947368421053,7.18658820291046,3.25335851170829,6.27635024963237,2.82281970033268,16.8019661259445,11.2479503511868,31.2216066481994,27.9351217378626,7.25902268325904,4.82346723044397,10.342283,13.421052631579,6.2179471745684,10.8119712804007,14.746941420809,9.64281550570824,13.554601090464,22.7470745789474,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.4818757056101,15,106.044820295983,50.846402,110,47.9514544321405,51,302.252748414376,134.344207
"CDALLA",83,19,18,4221,36.0264080370021,2.00084566596195,1,1.6,1.310924,0.487245629120092,17,3.3017343531186e-05,0.891611838845201,-2.6533655739506,39,16.3314924441512,15,15.1671247357294,25.599804,34.8947368421053,7.06265615456015,3.17590823355481,6.28688210960582,2.82747779983333,17.0646678567255,11.5424092902466,31.2216066481994,27.9351217378626,7.10863942180017,4.84133192389006,10.518886,13.421052631579,6.18098030365402,10.7728916717944,14.6123879763458,9.70815942716702,13.5705852898631,22.9050877894737,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3314924441512,15,106.169873150106,51.199608,110,47.9514544321405,51,302.252748414376,134.344207
"CVSPRI",149,19,18,4222,-6.19506279985333,5.50232558139535,0,4.4,0.893368,0.296296296296296,17,0.000518022191102014,0.891611838845201,0.0996195223980862,39,16.522441776975,16,14.6669133192389,25.808582,34.8947368421053,7.21227296245788,3.26557209668171,5.75071469277563,2.36515714829229,17.2947716943135,11.7348903754693,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.08734953429688,10.9599118515339,14.7832373793987,9.54439907029598,13.1230277066874,23.0918891578947,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.522441776975,16,102.668393234672,51.617164,110,47.9514544321405,51,302.252748414376,134.344207
"CVSPEC",148,19,18,4223,-4.86370185310777,4.626955602537,0,3.7,1.001064,0.351935646053293,17,0.000736259829796402,0.891611838845201,0.45118452713419,39,16.466802427218,16,14.7919661733615,25.754734,34.8947368421053,7.17620575869383,3.24799410031661,5.93167119595582,2.56203454591418,17.2437660071455,11.6986162887261,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.0876249745176,10.9161076135584,14.7334548033003,9.56466499291755,13.2349171024814,23.0437093684211,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.466802427218,16,103.543763213531,51.509468,110,47.9514544321405,51,302.252748414376,134.344207
"CVNOVA",146,19,18,4224,-4.32693093172147,3.12632135306554,0,2.5,1.070972,0.325644504748982,17,0.00104349886890014,0.891611838845201,0.799936083659481,39,16.4930935685223,16,15.0063424947146,25.71978,34.8947368421053,7.19402011418357,3.25705163384369,6.16911676626633,2.76174557322006,17.2075530339735,11.6704676431533,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.17481372316525,10.9178845930787,14.7569784560463,9.65635613942917,13.4267274952709,23.0124347368421,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.4930935685223,16,105.044397463002,51.43956,110,47.9514544321405,51,302.252748414376,134.344207
"CVCAVA",132,19,18,4225,-4.8341160542912,3.12632135306554,0,2.5,1.155609,0.3808717731697,17,0.00329922438866746,0.891611838845201,1.95104412718361,39,16.4378663001016,16,15.0063424947146,25.6774615,34.8947368421053,7.15500115005935,3.23633387236896,6.16911676626633,2.76174557322006,17.1604402499493,11.6311110354122,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.15014826766023,10.8721932418883,14.7075645843014,9.63745596368922,13.4267274952709,22.9745708157895,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.4378663001016,16,105.044397463002,51.354923,110,47.9514544321405,51,302.252748414376,134.344207
"CVCORS",138,19,18,4227,-4.15786922419822,3.12632135306554,0,2.5,1.24712,0.347624565469293,17,0.00409674674135516,0.891611838845201,2.16754990109501,39,16.471113507802,16,15.0063424947146,25.631706,34.8947368421053,7.17922161913907,3.24957645232566,6.16911676626633,2.76174557322006,17.1054712165695,11.5815587033987,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.16499704699788,10.8754978923047,14.7373120859281,9.6170207641649,13.4267274952709,22.9336316842105,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.471113507802,16,105.044397463002,51.263412,110,47.9514544321405,51,302.252748414376,134.344207
"CVCELE",134,19,18,4229,-2.44189289283727,3.00126849894292,0,2.4,1.304919,0.354430379746835,17,0.00272391468275342,0.891611838845201,1.75942678729473,39,16.4643076935244,16,15.0242071881607,25.6028065,34.8947368421053,7.1744435635693,3.24706053035989,6.18475498259054,2.77201391740694,17.0685948910292,11.5462614864613,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.16828924243706,10.8610111979943,14.7312226731535,9.61576973541226,13.4427116946701,22.9077742368421,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.4643076935244,16,105.169450317125,51.205613,110,47.9514544321405,51,302.252748414376,134.344207
"CVCAMA",130,19,18,4233,-2.46725214896576,2.12589852008457,0,1.7,1.39776,0.442043222003929,17,0.00109517397393084,0.891611838845201,0.84826995102353,39,16.3766948512674,16,15.1492600422833,25.556386,34.8947368421053,7.10466224753717,3.2052081690075,6.27635024963237,2.82281970033268,17.0058650357695,11.4826594805776,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.18600377134149,10.7833274993546,14.6528322353445,9.68326376205074,13.554601090464,22.8662401052632,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3766948512673,16,106.044820295983,51.112772,110,47.9514544321405,51,302.252748414376,134.344207
"CVMONT",144,19,18,4235,-1.33876525124809,2.37600422832981,0,1.9,1.438872,0.435865504358655,17,0.000309598190240224,0.891611838845201,-0.415123262687897,39,16.3828725689126,16,15.1135306553911,25.53583,34.8947368421053,7.11008571976696,3.20877921314769,6.25337164605393,2.81172464326013,16.9767101320735,11.4516441593047,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.1723067356461,10.7786853313549,14.6583596669218,9.65131590200846,13.5226326916657,22.8478478947368,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.3828725689126,16,105.794714587738,51.07166,110,47.9514544321405,51,302.252748414376,134.344207
"CVCAPR",131,19,18,4237,-1.59235781253296,2.37600422832981,0,1.9,1.599988,0.3954802259887,17,0.00186354626737046,0.891611838845201,1.37983798791263,39,16.4232578472826,16,15.1135306553911,25.455272,34.8947368421053,7.14365984850871,3.2297294613839,6.25337164605393,2.81172464326013,16.8543078901335,11.3120272333263,31.2216066481994,27.9351217378626,7.59588505092026,5.12716701902748,11.174348,14.3157894736842,6.18601467738457,10.7758808584391,14.6944938633581,9.62397216649048,13.5226326916657,22.7757696842105,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.4232578472826,16,105.794714587738,50.910544,110,47.9514544321405,51,302.252748414376,134.344207
"CVCORV",139,19,18,4240,13.1582761688703,2.00084566596195,1,1.6,1.25315,0.743264168473211,17,0.000250791769901971,0.891611838845201,-0.62577556607163,39,16.0754739047981,15,15.1671247357294,25.628691,34.8947368421053,6.74762283352061,2.88097432716189,6.28688210960582,2.82747779983333,17.1017020595445,11.5780247302088,31.2216066481994,27.9351217378626,6.85262088244705,4.84133192389006,10.547773,13.421052631579,6.10780122010107,10.6265519199876,14.3833187569246,9.71641634556025,13.5705852898631,22.9309340526316,110,47.9514544321405,51,43.1789640591966,67.1721035,98.4210526315787,22.0032319694909,10.7328094700841,17.8406516477524,7.7590653260043,41.6984216388148,26.3245619805184,88.0609418282546,78.791369004228,24.5420077263164,16.8106765327696,33.4916845,45.6315789473684,18.2715597837387,29.4362040805932,42.9039329129678,25.8434400545455,38.6338099477022,60.1013557631579,39,16.0754739047981,15,106.169873150106,51.257382,110,47.9514544321405,51,302.252748414376,134.344207
"CRLABA",116,16,18,4241,-2.22126736451944,2.8762156448203,0,2.3,1.21788,0.363423212192263,17,0.000216664871270064,0.891611838845201,-0.772046771167689,22,8.58810412028937,3,9.14672304439746,13.6634425,19.6842105263158,3.44884017965103,1.43494675115622,3.9121072592288,1.71965402569064,8.58758336837475,5.46594006768437,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.52616445319563,5.33653342069048,7.68409316025891,5.59840205459831,8.18391009235562,12.2251853947368,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.58810412028937,3,64.0270613107822,27.326885,127,55.8186651729301,64,343.520190274841,158.309974
"CRGTS ",114,16,18,4243,-2.63377793087616,2.8762156448203,0,2.3,1.231449,0.378644452858766,17,0.00016340622643542,0.891611838845201,-1.05415927172924,22,8.57288287962287,3,9.14672304439746,13.656658,19.6842105263158,3.43754498913046,1.42865952277656,3.9121072592288,1.71965402569064,8.5792746320745,5.45830842882261,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.51991022883297,5.3246956851086,7.67047415545204,5.59561438530655,8.18391009235562,12.2191150526316,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.57288287962287,3,64.0270613107822,27.313316,127,55.8186651729301,64,343.520190274841,158.309974
"CRCONQ",106,16,18,4244,3.58515698036645,2.25095137420719,0,1.8,1.182956,0.620871862615588,17,0.000106355703975008,0.891611838845201,-1.48360938470946,22,8.33065546986604,3,9.23604651162791,13.6809045,19.6842105263158,3.19543474102342,1.24361154552367,3.97753244997296,1.75577282659229,8.60854506749075,5.48481349951601,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.47584033265807,5.1906043039667,7.45374436777488,5.65840984571882,8.26383108935129,12.2408092894737,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.33065546986604,3,64.6523255813953,27.361809,127,55.8186651729301,64,343.520190274841,158.309974
"CRNEWY",122,16,18,4245,2.96047397106805,2.37600422832981,1,1.9,1.32616,0.423148724331052,17,0.000900807928471399,0.891611838845201,0.652893500026653,22,8.52837860815058,2,9.21818181818182,13.6093025,19.6842105263158,3.40186176790817,1.40717956366363,3.96572400091182,1.74991741877445,8.51871620557475,5.40020008839125,17.612188365651,15.7582738008456,0.692256725871994,0.750317124735729,1.4204395,1.78947368421053,3.53186164896352,5.2772548953934,7.63065454413473,5.6235394647463,8.24784688995215,12.1767443421053,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.52837860815058,2,64.5272727272727,27.218605,127,55.8186651729301,64,343.520190274841,158.309974
"CRFIFT",113,16,18,4246,2.81423559406045,2.12589852008457,1,1.7,1.532972,0.37243947858473,17,0.000387450177744264,0.891611838845201,-0.190811291945148,22,8.5790878538969,2,9.25391120507399,13.5058965,19.6842105263158,3.4422054456027,1.43128487797921,3.98870260449025,1.761012475847,8.37089050377875,5.24142871554016,17.612188365651,15.7582738008456,0.742965971618316,0.786046511627907,1.3170335,1.78947368421053,3.56238088066047,5.27236670534034,7.67602597453933,5.6158265262685,8.27981528875041,12.0842231842105,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.5790878538969,2,64.777378435518,27.011793,127,55.8186651729301,64,343.520190274841,158.309974
"DGCOLT",159,16,18,4247,-5.31678722927007,4.00169133192389,0,3.2,1.07653,0.331545587518284,17,0.000860551545836475,0.891611838845201,0.60717495714076,22,8.61998174496335,3,8.98594080338266,13.7341175,19.6842105263158,3.47099413420833,1.44650207993657,3.75412935962705,1.60219807977513,8.66866208174975,5.5357887513396,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.48595594246544,5.37937696585731,7.71261524549352,5.54089810745243,8.04005229776344,12.2884209210526,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.61998174496335,3,62.9015856236786,27.468235,127,55.8186651729301,64,343.520190274841,158.309974
"DGVIST",175,16,18,4249,-2.3598979646885,2.8762156448203,0,2.3,1.131408,0.364326375711575,17,0.000209404287407088,0.891611838845201,-0.806131785958797,22,8.58720095677006,3,9.14672304439746,13.7066785,19.6842105263158,3.44818290277204,1.43458800123867,3.9121072592288,1.71965402569064,8.63837027635875,5.51070267606332,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.52579335418933,5.3517354634773,7.68328506658373,5.61616720597252,8.18391009235562,12.2638702368421,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.58720095677006,3,64.0270613107822,27.413357,127,55.8186651729301,64,343.520190274841,158.309974
"DGOMNI",170,16,18,4251,-6.69041360289645,3.12632135306554,0,2.5,1.090176,0.417977528089888,17,0.000642723257567597,0.891611838845201,0.31531568009769,22,8.53354980439174,3,9.11099365750528,13.7272945,19.6842105263158,3.40621139682304,1.40992353853615,3.88146912112422,1.69993834873439,8.66127036423075,5.52978279241924,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.48881466139981,5.33000181669138,7.63528140392946,5.60516241189218,8.15194169355736,12.282316131579,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.53354980439174,3,63.776955602537,27.454589,127,55.8186651729301,64,343.520190274841,158.309974
"DGARIE",154,16,18,4252,-5.84848629943068,3.12632135306554,0,2.5,1.21448,0.374245472837022,17,0.00110405041473662,0.891611838845201,0.856342332407628,22,8.57728185964461,3,9.11099365750528,13.6651425,19.6842105263158,3.44085693687216,1.43052969312463,3.88146912112422,1.69993834873439,8.58965087437475,5.46782591349793,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.5083461554213,5.33057953059729,7.67441008494518,5.57740425121565,8.15194169355736,12.2267064473684,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.57728185964461,3,63.776955602537,27.330285,127,55.8186651729301,64,343.520190274841,158.309974
"DGSHAD",172,16,18,4254,-4.93555307880515,3.12632135306554,0,2.5,1.15083,0.393081761006289,17,0.000981256059463535,0.891611838845201,0.738434885417943,22,8.55844557147534,3,9.11099365750528,13.6969675,19.6842105263158,3.42640333997536,1.42221004342435,3.88146912112422,1.69993834873439,8.62728886974975,5.50121854439676,17.612188365651,15.7582738008456,1.11540545020305,1.08974630021142,2.0835195,2.68421052631579,3.49993354257615,5.3316512100134,7.65755656395162,5.59161784793869,8.15194169355736,12.2551814473684,127,55.8186651729301,64,49.0743128964059,79.154987,113.631578947368,25.7223798163365,12.5414474696163,20.1282992928945,8.82087255048998,50.2343286370095,32.4568378492497,101.670360110803,90.968216941245,31.0224873270336,20.8480972515856,42.582513,57.2631578947368,20.9163213165808,34.9706303954191,49.9430162073585,29.8903453624207,43.9085957494158,70.8228831052632,22,8.55844557147534,3,63.776955602537,27.393935,127,55.8186651729301,64,343.520190274841,158.309974
